,N,Bx,By,Bz,Ex,Ey,Ez
29,1000000,1.534869303739189e-14,-1.9006806848575882e-16,9.446204033467472e-16,-503.57726826579244,-1.9073478995054367,1823.671313858785
30,1000000,1.5644837743724405e-14,1.8857541206882484e-16,-7.851096630081843e-15,-498.125402968172,-0.876210115406268,1821.6835445619308
31,1000000,1.5544702042320666e-14,-3.057063358886761e-16,-7.697436436064312e-15,-628.6849739757588,2.7481840658758516,1821.6861103018625
32,1000000,1.535053607797375e-14,1.4616000471587537e-16,-6.211112835428614e-15,-528.342672042022,3.697136267836446,1823.0749653131627
33,1000000,1.5976805248045835e-14,-2.957257728143061e-16,4.2823949070904495e-15,-674.9132991845389,2.4703549770040136,1824.5765570013566
34,1000000,1.6030109438864275e-14,1.9919426656034487e-16,-1.0259316427621853e-14,-578.9672927962594,0.35462350599321885,1824.9400442796928
35,1000000,1.6043635213935647e-14,7.026424539134865e-17,-2.2856665316788295e-15,-566.1586380267664,1.8281629646777184,1827.836602469049
36,1000000,1.5955880377090705e-14,-2.9006295603283846e-17,2.9648074471290813e-16,-771.3018254201854,2.9960008794955892,1827.4741208327023
37,1000000,1.5809070568518506e-14,-5.816012967129434e-16,-1.6940592808215524e-15,-561.6790758923433,-3.5932282079480364,1824.5634968746574
38,1000000,1.5518064979134154e-14,-3.254371395068153e-16,2.7652404389502418e-15,-542.5109874113817,-1.3817331869323066,1823.1707042724029
39,1000000,1.585186480000739e-14,-1.1203473987542272e-16,2.7946926374617982e-15,-568.2530814888245,1.7263713590246068,1823.407390100651
40,1000000,1.5899569776406924e-14,-1.7018922328367107e-16,-1.7648216138904713e-15,-573.5599633756259,1.55134444432695,1829.5831286605987
41,1000000,1.574331558423993e-14,2.2171931011062128e-16,3.061163824573838e-15,-645.9579957994955,1.0394824552356519,1827.177829113385
42,1000000,1.5972168847750285e-14,5.884737511773368e-17,-1.5543950175193398e-15,-599.9050928643048,2.470000669383939,1827.2746271715716
