,N,Bx,By,Bz,Ex,Ey,Ez
44,1000000,7.326806122409869e-13,-1.272489556247874e-13,4.178706427758263e-10,-5643.765348018237,-14330.826090917655,575240.468047931
45,1000000,-7.471296149416e-13,6.813402633486006e-13,4.2804005175212065e-10,9895.81877315317,-10811.835821568882,584218.8242902805
46,1000000,-1.6512775271848534e-12,5.39153083917889e-13,4.1846501693940816e-10,4060.9507445319673,-13098.512019652586,583295.0028549747
47,1000000,9.17559658052361e-13,-4.091154380856398e-13,4.1687478786826945e-10,29484.17501694119,-18622.987159351916,580204.1142020439
48,1000000,-3.722960125482248e-13,4.199407377068167e-14,4.1945719067939374e-10,-26226.725359667187,-8001.636826970717,572957.3424057765
49,1000000,6.971216452656241e-13,-6.001751837687034e-13,4.1493240785004966e-10,-5212.518341831645,18149.451612253746,583518.5409829429
50,1000000,7.318124819583871e-14,-4.508484437964762e-13,4.179239253514906e-10,10241.232323666418,-29086.96469924039,568543.1947850192
51,1000000,-1.0360946727726205e-12,-2.758911684985579e-13,4.211179844779837e-10,37180.036536415486,35508.96990952096,583471.9505808614
52,1000000,7.974123569842032e-13,-4.00360933759687e-14,4.1940684290834515e-10,8163.403620031929,33024.12186300221,587972.1474946146
53,1000000,-9.717043686713027e-14,-5.934912936710449e-13,4.2309506638819085e-10,17301.757066412378,14072.723497282308,567259.0864530795
54,1000000,5.081682437354425e-13,-9.676401644956025e-14,4.2095788648352625e-10,46466.30343761361,6943.999074726071,565003.0988525425
55,1000000,4.075729754601543e-13,2.1924939804494957e-13,4.194085597596113e-10,-5149.0092685686795,1352.999435938824,571555.3705633935
56,1000000,8.455244189432881e-13,-4.1732958720093984e-13,4.1763482579185516e-10,12907.62419432724,-37149.94279034966,561899.6569216328
57,1000000,-3.256476412532361e-13,3.773517921557748e-13,4.2218848271772317e-10,1190.011285810979,-9559.634049310835,567350.7484527739
58,1000000,3.884093992574104e-13,-1.3596259449834105e-12,4.161906334526691e-10,11368.575172355451,-14519.625387855993,576239.1918621693
59,1000000,8.143520519840084e-13,8.647266321037708e-14,4.2134575147024203e-10,29749.46324020838,-10236.24539395798,574726.3537537974
60,1000000,9.404209654956973e-13,3.16775674424587e-13,4.18819301960589e-10,-5757.328747219267,50654.599700760344,587599.4341673558
61,1000000,7.459514197737279e-13,2.6398538425837695e-13,4.2011005825428486e-10,17101.061588462882,1737.5409919998715,586298.5464941454
62,1000000,1.1780512123109334e-12,-3.723849054278335e-13,4.228852009365802e-10,9411.704826926074,-10058.609099742407,572121.5070139648
63,1000000,-6.211161926834889e-13,2.2562632161851296e-13,4.2125199915574114e-10,-21213.34866240992,-32196.28112487964,578486.6293581945
64,1000000,5.6752483660338e-13,-1.420125169183581e-12,4.173190748089935e-10,17798.2870861444,43624.355742597334,571408.470311027
65,1000000,-7.726942698468288e-13,-1.0056732036292279e-13,4.2216471910445576e-10,-20399.839112652116,19020.446730112995,585873.155123313
66,1000000,-2.842755574513982e-13,4.1073452526598284e-14,4.186649266018731e-10,-15506.240977110816,55412.83304840605,577024.3963497627
67,1000000,3.1957632749787985e-15,-1.2288809238594055e-13,4.204929415789734e-10,-23945.063559449438,8119.046202630294,574378.2245103798
68,1000000,-9.181638935567697e-13,-9.950504808685471e-14,4.1743476605326976e-10,-6214.765063852554,-3971.5918867492605,578015.821512617
69,1000000,3.5863309347672513e-13,-5.136994406509863e-13,4.178973658905002e-10,-13158.775564444682,-21929.564602770544,567469.8247729405
70,1000000,-1.134695667217147e-13,6.382468757639865e-13,4.179739321886102e-10,-18352.727856012458,-14838.900065276099,578065.7383806809
71,1000000,5.930014718551858e-13,-7.893778083679964e-13,4.1972965225161416e-10,10233.22817542497,-25439.833708872316,587147.0564465233
72,1000000,-4.7815947291713053e-14,-2.4347241863406466e-16,4.2604962639226685e-10,-27075.526206052073,7310.136584779789,580004.5305211076
73,1000000,6.705844219767756e-13,-1.2298484439087346e-12,4.18913219895113e-10,-31680.5644998975,32062.904303958985,580081.3713408633
74,1000000,1.0876496114951396e-14,7.455152200643573e-13,4.218544939222614e-10,17388.53902666634,23392.53635865402,573901.3613444025
75,1000000,-1.2441447537592161e-12,-4.999419211687709e-13,4.2261167918589395e-10,-13154.861753112158,41783.78167040169,577078.0210252199
76,1000000,-1.236006914805137e-12,-5.59412110379228e-13,4.1466742847870774e-10,-37953.85786575032,-7216.498578060523,579977.1222615917
77,1000000,-1.0726499344438816e-13,-3.2943291527905787e-13,4.193929585878511e-10,5086.265388841834,3432.8742711379305,569695.3060412278
78,1000000,-5.82951939773143e-14,-4.907204988854887e-13,4.1905553300487863e-10,-9556.532312963014,-290.1694182083189,594502.3055173507
