,N,Bx,By,Bz,Ex,Ey,Ez
0,1000,1.15E-11,5.74E-12,1.62E-10,241802.1103,-41692.3216,-69886.25534
1,1000,6.62E-13,5.26E-12,2.51E-10,-457531.3876,615048.7912,51095.75187
2,1000,8.39E-13,1.27E-11,2.20E-10,360199.8423,278901.3732,-22485.73687
3,1000,4.45E-12,9.56E-12,2.46E-10,454043.2289,142521.3578,-31212.96741
4,1000,2.56E-12,-5.31E-13,1.48E-10,112445.9201,-52567.91673,-5971.338013
5,1000,1.70E-12,-9.46E-12,2.11E-10,-226101.5791,-130042.6257,-107815.7241
6,1000,-1.06E-11,1.88E-11,2.29E-10,-92012.76727,104987.8809,-199475.8186
7,1000,1.87E-12,7.95E-12,2.05E-10,-43984.60649,-14243.22358,54310.46297
8,1000,-2.91E-12,-3.43E-12,2.26E-10,97711.23066,647931.8377,-76373.77494
9,1000,1.83E-12,3.35E-12,1.52E-10,-60526.42216,8315.389184,41231.34323
10,1000,2.99E-12,5.40E-12,2.59E-10,111699.329,-324702.4726,-43533.88307
11,1000,7.77E-12,-1.10E-11,2.74E-10,68293.10167,-762324.0944,-79973.58658
12,1000,-1.55E-11,-8.29E-12,1.91E-10,18955.4656,-18382.88272,-112771.7488
13,1000,1.77E-11,2.40E-12,2.14E-10,547775.9126,-285266.9952,-249692.0738
14,1000,-1.60E-12,4.41E-12,2.37E-10,397492.7826,678759.5604,52471.54554
15,1000,5.20E-12,-9.56E-12,1.88E-10,-174411.4148,-102652.6643,19090.97292
16,1000,-8.17E-12,8.88E-12,2.24E-10,144780.8588,-205982.7767,-146232.7361
17,1000,3.17E-12,-1.17E-11,2.22E-10,229302.7219,-261131.6639,-143629.2487
18,1000,-2.82E-11,-9.82E-12,2.01E-10,-516954.0939,-57418.002,-198336.6915
19,1000,4.74E-13,3.38E-12,1.85E-10,-155353.936,-153921.7902,116028.2388
20,1000,1.12E-11,-3.95E-12,2.12E-10,145258.1783,-333810.3668,-16806.33771
21,1000,5.03E-12,-3.70E-12,1.93E-10,178247.1198,195953.1316,-65861.70557
22,1000,1.77E-12,1.58E-11,2.21E-10,-59509.02021,197686.2939,-128228.3436
23,1000,-7.76E-12,-2.77E-12,2.13E-10,-127170.7036,174540.944,-43665.00902
24,1000,3.89E-12,8.72E-12,1.81E-10,-55825.96366,120416.0097,-85240.19959
25,1000,-2.79E-13,-1.34E-11,2.80E-10,125529.3537,-454411.2008,-363773.2798
26,1000,7.04E-12,-7.73E-12,2.29E-10,-218162.2478,201611.7447,-44093.5754
27,1000,-1.08E-11,1.06E-12,1.86E-10,-42123.12125,141981.2335,18108.40002
28,1000,1.20E-11,8.40E-12,2.06E-10,-610859.2821,192531.7369,-92976.56005
29,1000,2.99E-13,-1.67E-11,2.30E-10,37693.83166,-396825.0914,-180791.9976
30,1000,1.07E-11,-2.89E-13,2.42E-10,112464.8148,244721.8964,-173677.5507
31,1000,-2.20E-11,1.06E-11,2.59E-10,39393.51403,136069.9134,-171988.1272
32,1000,-4.96E-12,2.84E-12,1.81E-10,-162627.9124,42461.19511,-328948.0551
33,1000,-2.04E-13,-1.13E-12,1.67E-10,-165015.1044,-240346.453,-114390.3467
34,1000,-2.97E-11,-8.35E-12,1.87E-10,-93439.09298,-98327.9337,-94743.73571
35,1000,1.13E-11,5.17E-13,1.70E-10,49769.25577,86433.80877,-88490.58373
36,1000,6.19E-12,6.45E-12,1.81E-10,184604.7035,245844.1829,58855.46432
37,1000,-7.04E-12,4.69E-12,1.91E-10,-169094.9667,-47604.28576,2030.784915
38,1000,-6.59E-12,8.33E-12,1.47E-10,47671.25202,324078.4319,31016.14706
39,1000,1.44E-11,-4.01E-12,1.99E-10,149250.2195,-324947.9874,-110155.2233
40,1000,9.27E-12,2.46E-12,2.07E-10,394.9720444,184880.9109,-92085.62876
41,1000,-5.60E-12,-2.18E-12,1.88E-10,-159027.2148,-86309.69453,-67015.01681
42,1000,-1.49E-11,1.77E-12,2.17E-10,-149466.1373,-598178.4791,-112530.208
43,1000,-8.10E-12,9.27E-12,1.84E-10,-342073.0207,151672.7496,-80203.0965
44,1000,3.69E-12,-5.87E-12,2.72E-10,513647.0663,-290583.0792,-108853.5069
45,1000,-8.71E-12,1.50E-11,2.13E-10,-24393.56938,391553.4169,-88106.63338
46,1000,-4.52E-12,4.53E-12,1.55E-10,56450.4433,42475.05508,27389.80107
47,1000,2.38E-12,-1.07E-11,2.51E-10,109267.6275,241719.8196,-11324.54568
48,1000,-7.39E-12,-8.25E-12,1.64E-10,118253.7599,-333980.7673,-46731.86606
49,1000,9.86E-12,-1.51E-11,1.49E-10,-131561.7586,88850.17192,-10004.59333
50,1000,2.53E-12,1.19E-12,2.12E-10,-507164.4287,-111647.3855,-79427.13124
51,1000,1.49E-12,-2.28E-12,1.69E-10,12142.00717,-266482.9308,-26800.08063
52,1000,-7.93E-12,-3.51E-12,1.82E-10,-82283.66392,198264.6715,-1460.879698
53,1000,1.55E-11,8.51E-13,2.41E-10,261333.5232,-112140.2332,-75367.83398
54,1000,-1.87E-11,1.79E-11,2.95E-10,-240155.624,454781.2128,-467484.9097
55,1000,-9.58E-13,1.09E-11,1.93E-10,-269342.8529,-67374.10876,-201346.4032
56,1000,-5.55E-12,1.03E-11,1.69E-10,228164.5993,-30366.43274,93096.43194
57,1000,5.67E-12,-2.00E-12,2.62E-10,-99117.84077,-760942.5048,-109955.479
58,1000,1.17E-12,1.81E-12,1.50E-10,157340.4037,-143084.2699,-229468.0889
59,1000,-4.04E-12,7.73E-12,2.62E-10,31687.53808,-184013.448,-101759.7204
60,1000,-8.83E-12,-1.17E-12,2.45E-10,-221746.9011,-315891.6585,597.2477195
61,1000,2.42E-12,-4.54E-12,1.71E-10,-36726.87984,281045.7635,-9239.42756
62,1000,7.17E-12,2.42E-13,2.24E-10,-156433.8229,-343038.5528,-88953.43787
63,1000,-8.84E-12,1.22E-11,2.48E-10,177557.582,198948.3689,-42961.43578
64,1000,4.59E-12,-4.64E-12,1.88E-10,-341615.5492,-66269.45793,-38875.08481
65,1000,6.75E-12,-9.13E-12,1.80E-10,-24239.2894,140197.9411,-9779.768945
66,1000,-2.97E-12,1.54E-11,2.21E-10,470932.9055,6015.637063,-164206.8999
67,1000,-2.23E-12,2.26E-11,2.31E-10,-429406.9036,281512.86,-198180.9511
68,1000,7.17E-12,1.88E-12,1.77E-10,-59057.0833,-101110.6579,40373.09636
69,1000,6.46E-12,-6.66E-12,2.07E-10,409816.6594,-63710.86507,-109446.2604
70,1000,-2.65E-13,1.37E-11,2.21E-10,-451870.7762,90779.31711,-120439.224
71,1000,-1.47E-12,4.33E-13,1.37E-10,-110939.4892,16018.48016,41247.39352
72,1000,9.24E-12,-1.28E-12,1.46E-10,55873.14127,10882.17939,-72731.18673
73,1000,-5.78E-12,7.03E-12,1.60E-10,-57334.05053,23130.00482,-13230.74615
74,1000,-2.78E-12,-9.99E-12,2.18E-10,604976.7523,-73023.84834,-86971.42178
75,1000,-4.41E-12,7.09E-12,2.31E-10,555296.7958,169206.8652,-26176.42219
76,1000,3.71E-12,-3.65E-12,1.85E-10,573784.8252,-72662.68797,76627.97449
77,1000,-9.44E-12,1.89E-11,2.70E-10,-665931.2403,-448536.5987,-150623.2462
78,1000,1.46E-11,1.01E-11,1.87E-10,-28434.25825,90266.50068,-135513.201
79,1000,-1.53E-12,-1.22E-11,1.61E-10,-180034.3905,29025.53184,-102691.149
80,1000,4.56E-12,-3.86E-12,2.79E-10,-518903.6448,451975.309,20018.04915
81,1000,-2.61E-12,-3.46E-12,1.63E-10,-58083.31413,-258909.4467,26234.76579
82,1000,-1.61E-12,-7.74E-12,2.58E-10,317200.0856,-248115.435,-64578.36845
83,1000,5.86E-12,1.22E-11,1.54E-10,56164.62433,-33172.23636,-51582.74019
84,1000,-5.37E-12,-3.58E-12,2.62E-10,-275043.0879,-607885.0806,-90068.9055
85,1000,-9.94E-12,2.10E-11,1.68E-10,-98971.87553,190025.317,-119409.7061
86,1000,5.53E-12,7.16E-12,1.49E-10,-132038.5343,334888.2988,-38693.35518
87,1000,2.00E-11,-1.40E-12,3.42E-10,-12458.95599,-382222.01,-211769.2723
88,1000,1.86E-12,-8.49E-13,1.96E-10,-77019.57272,-454902.1162,-67946.08419
89,1000,2.66E-12,-7.62E-12,1.60E-10,-364939.1866,158912.7878,57666.84829
90,1000,-1.09E-13,1.61E-11,1.33E-10,-15837.79294,144030.2531,-30977.77629
91,1000,4.42E-12,2.38E-13,1.68E-10,-67216.01023,277553.9109,26284.40757
92,1000,-5.86E-12,-1.04E-11,2.20E-10,77664.83041,116766.0669,-141441.1922
93,1000,3.24E-12,-8.86E-12,2.04E-10,-29546.54038,316527.0607,-163783.8462
94,1000,3.80E-11,-4.81E-12,2.97E-10,-84449.96679,358589.9251,-283521.7673
95,1000,-9.50E-12,-4.90E-13,2.21E-10,81852.9699,-186758.0623,-51142.85117
96,1000,-3.40E-12,-2.66E-12,2.25E-10,-146744.7959,-160177.3518,-235422.8794
97,1000,-4.99E-11,-1.66E-11,2.42E-10,-540675.6645,66614.48071,-476055.4713
98,1000,-2.50E-11,-8.05E-12,2.63E-10,-167741.2988,-386402.0293,-293325.9023
99,1000,7.42E-12,-2.00E-12,2.72E-10,60762.93349,121385.6712,-5001.424663
100,1000,5.53E-12,-1.12E-11,2.10E-10,197385.866,-274515.6327,-42449.91926
101,1000,-1.14E-11,1.36E-11,1.66E-10,-251732.2866,-34940.07769,-142565.2151
102,1000,5.70E-12,1.97E-11,2.13E-10,-51496.08368,347613.9747,-68379.83349
103,1000,-3.37E-13,-8.45E-12,2.42E-10,202619.6593,345622.6517,-97907.58506
104,1000,-4.22E-13,-6.24E-12,1.58E-10,152429.2335,-100966.0734,52045.66641
105,1000,5.09E-12,7.77E-12,1.92E-10,-187962.4645,-35932.40927,-27445.91756
106,1000,-6.40E-12,4.31E-13,2.25E-10,179265.8129,-123509.987,34416.75523
107,1000,-1.80E-11,6.18E-12,2.93E-10,-590330.9959,240273.6393,-113940.7549
108,1000,9.79E-12,3.39E-12,1.89E-10,298887.111,322080.4845,-43267.47705
109,1000,9.81E-12,7.54E-12,2.30E-10,335317.6921,92308.42313,-67101.88591
110,1000,-1.85E-12,1.28E-12,1.97E-10,79800.60666,178130.8536,-113090.0635
111,1000,1.58E-11,-5.70E-12,1.61E-10,266266.3931,2145.346026,-94275.26084
112,1000,-6.50E-12,5.15E-12,2.29E-10,-84798.14553,397143.6084,36318.3744
113,1000,1.96E-12,-1.26E-11,1.87E-10,-124193.1637,-501931.3046,-95442.6581
114,1000,-1.14E-12,6.16E-12,1.96E-10,-130959.6879,253159.9825,26211.66873
115,1000,-3.52E-12,-7.36E-14,2.03E-10,-108162.6004,133023.1307,421.8323713
116,1000,6.25E-12,-1.80E-12,1.76E-10,133759.2886,-325366.6481,-124391.8559
117,1000,-2.79E-11,1.32E-11,2.58E-10,-32129.35306,288864.4954,-349297.9817
118,1000,-7.04E-13,8.73E-12,2.19E-10,240241.7529,105373.7043,-24412.25848
119,1000,-2.50E-11,1.65E-11,1.70E-10,-282839.806,87711.82431,-169829.117
120,1000,1.22E-11,-1.64E-12,1.64E-10,257776.2,-153992.4007,-21197.03761
121,1000,1.20E-12,1.19E-12,2.47E-10,-66527.0789,-265042.087,-64438.12266
122,1000,-1.08E-11,-3.54E-13,1.61E-10,-123177.1047,22644.80715,-97644.60086
123,1000,4.06E-12,-1.40E-11,2.51E-10,6336.845353,-6171.181268,-210411.0911
124,1000,7.59E-12,1.77E-11,3.02E-10,-40800.82709,-455926.3596,-447438.7333
125,1000,-4.60E-12,1.21E-12,1.54E-10,-4796.239134,-322259.0444,53205.15904
126,1000,1.74E-11,1.43E-11,2.44E-10,461793.8142,100929.2723,-130077.8683
127,1000,-1.42E-12,1.44E-12,2.12E-10,-122322.8396,-320463.7606,-96510.97276
128,1000,7.50E-12,1.99E-12,1.86E-10,187270.4589,-45154.70712,-90560.756
129,1000,8.20E-12,-6.03E-12,1.54E-10,142626.9481,130089.767,25395.96393
130,1000,1.15E-11,5.34E-12,1.31E-10,102615.5564,50700.1177,-90753.03847
131,1000,2.87E-12,-5.62E-12,1.85E-10,70275.16098,-229420.3062,-48650.7341
132,1000,4.05E-12,7.95E-12,1.58E-10,243036.7727,19469.58465,-21230.87591
133,1000,7.45E-12,-9.91E-12,3.03E-10,-232331.6215,-265013.4903,-271563.2381
134,1000,-8.24E-12,-5.03E-12,1.50E-10,-203746.1043,-280802.0216,67637.6004
135,1000,-4.50E-12,1.11E-12,1.98E-10,-126391.4607,-134778.6175,-8272.694804
136,1000,-8.96E-12,-8.11E-12,1.73E-10,-148369.0555,-210237.9044,21825.32769
137,1000,6.73E-12,-1.76E-12,2.44E-10,81702.89213,-541552.0748,112768.6932
138,1000,2.68E-12,5.43E-13,2.18E-10,284212.1993,344645.601,-166421.3483
139,1000,-3.37E-12,-1.31E-11,1.95E-10,22696.71606,-589563.3819,-44338.79595
140,1000,5.98E-12,-1.28E-11,1.78E-10,2549.039091,-205569.0922,-9049.406367
141,1000,-2.97E-12,-1.41E-11,2.77E-10,520403.9639,-186634.4892,24830.0713
142,1000,5.19E-12,-1.76E-11,2.23E-10,43279.22914,6087.353895,-368989.3629
143,1000,1.25E-11,9.39E-12,1.81E-10,-111265.8081,-9693.62418,-120688.3562
144,1000,1.86E-12,-6.37E-12,1.78E-10,-50714.40835,-200477.3132,17727.59844
145,1000,3.98E-12,-1.14E-12,1.89E-10,-94148.8746,-507745.569,9167.691175
146,1000,-1.57E-12,-2.12E-12,1.90E-10,-433032.5222,-367670.3816,-32474.79902
147,1000,-1.84E-12,9.92E-12,2.35E-10,123946.6071,657698.4473,-148400.8707
148,1000,4.60E-12,-4.57E-12,1.65E-10,180742.9284,-149440.043,-26986.31989
149,1000,2.16E-12,-7.86E-12,1.82E-10,204438.3005,-159410.3409,-23296.51635
150,1000,1.32E-11,1.37E-11,2.25E-10,-203122.3992,363296.2898,-36961.53323
151,1000,2.18E-11,1.42E-12,2.43E-10,123208.4265,-248701.6917,-135166.6084
152,1000,1.94E-12,1.23E-11,1.67E-10,-179641.8611,-40745.5434,-73483.75663
153,1000,5.18E-12,4.11E-12,1.91E-10,-53947.4815,48385.87138,1901.175627
154,1000,6.31E-13,8.61E-12,1.89E-10,-72342.96481,427857.6362,-71772.25899
155,1000,8.61E-12,-2.24E-12,2.24E-10,85900.49603,-410822.7769,-133764.6038
156,1000,1.27E-12,-1.98E-12,1.97E-10,31178.47788,89717.8274,-6934.243065
157,1000,3.54E-12,5.79E-13,2.47E-10,171008.3057,-105.6080077,-427.4932775
158,1000,-3.77E-12,-9.94E-12,2.43E-10,-52365.80115,-432216.5126,-113305.5365
159,1000,2.30E-11,1.43E-11,2.30E-10,295298.5557,11389.97608,-157220.9519
160,1000,1.20E-11,4.13E-12,2.05E-10,-153340.4941,233930.2868,-206190.8329
161,1000,1.10E-11,9.33E-12,2.04E-10,261762.792,-213045.752,12880.10539
162,1000,2.83E-12,3.15E-11,2.31E-10,-328192.1355,19166.58794,-207713.4687
163,1000,-1.10E-11,-5.57E-13,1.55E-10,-32238.75862,106424.5377,-90685.6923
164,1000,-9.96E-12,-3.94E-12,2.05E-10,-117734.8453,-215286.1985,-63175.04616
165,1000,1.12E-11,-4.28E-12,2.12E-10,-22977.48229,119490.3071,-84741.62996
166,1000,1.94E-12,-4.42E-12,1.98E-10,31256.55648,-31322.86709,-146808.9094
167,1000,3.40E-12,-2.52E-12,1.82E-10,-318047.3597,114156.4104,11088.77367
168,1000,4.20E-12,5.19E-12,3.64E-10,-499349.5306,-361658.8117,55526.14416
169,1000,-1.83E-11,4.48E-12,1.69E-10,-385122.075,5186.203577,-126459.5937
170,1000,1.41E-11,-3.64E-12,2.99E-10,-52272.44663,337680.9215,-244609.4178
171,1000,1.79E-11,2.34E-11,2.48E-10,385639.7838,-3565.981048,-534873.3962
172,1000,-9.48E-14,-6.49E-12,1.97E-10,-165871.4444,-332519.8947,17688.96649
173,1000,1.14E-12,5.79E-12,2.22E-10,-240513.6226,582876.7921,-6826.866464
174,1000,-2.01E-13,-1.74E-12,2.05E-10,215404.9186,280215.1633,-10695.33874
175,1000,-2.65E-12,3.03E-12,1.53E-10,-119359.3819,210609.2637,-711.0622705
176,1000,1.28E-12,6.85E-12,1.67E-10,123082.0718,261296.3006,-22542.20415
177,1000,4.38E-12,7.18E-12,2.22E-10,-229645.4662,570160.5002,32450.56463
178,1000,8.93E-12,-1.19E-11,2.17E-10,321510.6323,-102606.0175,-107997.1091
179,1000,-4.09E-12,8.29E-12,1.72E-10,-81476.69923,7163.335974,-1637.687044
180,1000,1.31E-11,1.89E-12,2.24E-10,-239014.4391,143777.5112,-44854.02575
181,1000,-2.37E-12,-3.69E-11,2.90E-10,374039.901,-330977.9635,-414920.246
182,1000,4.58E-12,-2.19E-12,1.99E-10,130272.7657,-191138.4976,-102782.6277
183,1000,1.30E-11,-2.26E-12,1.56E-10,40947.1627,-4613.976422,62272.97552
184,1000,-4.02E-13,-5.42E-12,2.04E-10,18016.99103,61307.26368,-62447.9903
185,1000,-1.28E-11,-1.50E-11,1.68E-10,66251.15786,-515693.8977,-63070.21852
186,1000,-7.20E-12,7.09E-12,1.86E-10,-373409.2183,-184245.887,28370.60657
187,1000,3.85E-12,9.31E-14,1.62E-10,262297.9496,-182840.0195,91876.55099
188,1000,3.63E-12,-2.87E-12,2.76E-10,592570.7356,780670.5772,-18759.61841
189,1000,1.57E-11,-5.76E-12,2.13E-10,122771.082,-466617.4748,-62423.449
190,1000,1.26E-11,-1.08E-12,1.39E-10,-135146.1156,32087.60569,103408.612
191,1000,9.23E-12,-1.11E-11,2.07E-10,38753.86631,-432788.2127,13046.19509
192,1000,1.60E-12,-2.60E-11,2.49E-10,-5063.462647,-371513.8224,-238253.9065
193,1000,-8.07E-12,5.26E-12,2.02E-10,-233792.5521,359648.4986,-142406.1237
194,1000,-3.76E-12,6.51E-12,2.24E-10,-289368.5291,-211376.3752,-34157.30597
195,1000,-1.71E-12,-3.61E-12,1.97E-10,-270951.857,-230162.1362,-93581.44349
196,1000,-5.52E-13,-8.83E-12,1.77E-10,44574.96721,69115.24391,-5278.820735
197,1000,-1.45E-13,-7.16E-12,1.95E-10,-33009.17972,-344328.4042,-20358.42924
198,1000,2.13E-12,-8.56E-12,2.21E-10,-250277.1314,-133981.7008,-82163.02784
199,1000,1.22E-11,-4.00E-12,2.10E-10,380916.2752,-248873.2801,-28405.98037
200,1000,-1.63E-12,7.17E-12,1.82E-10,-54153.52593,170210.3505,-7550.518068
201,1000,2.80E-13,6.18E-13,1.71E-10,72951.05139,-26214.57589,92843.42861
202,1000,4.45E-13,2.09E-12,2.33E-10,-125183.194,227310.593,-164324.627
203,1000,3.80E-12,6.30E-12,2.08E-10,476845.4783,302870.4195,-49898.63646
204,1000,2.73E-11,1.65E-11,2.60E-10,-273441.5448,189327.5368,-287261.2231
205,1000,6.25E-13,2.07E-12,1.45E-10,-13070.04375,-114577.4463,215.0392735
206,1000,7.44E-12,-4.20E-12,1.81E-10,30131.00208,-114260.3015,44255.70272
207,1000,-1.67E-11,2.23E-11,2.31E-10,-231576.6881,70666.06181,-431074.1778
208,1000,1.08E-11,6.47E-14,1.50E-10,-212467.2621,97384.65855,28596.67485
209,1000,5.09E-13,1.01E-12,1.44E-10,236851.7887,-119119.6674,47513.1419
210,1000,9.08E-13,6.36E-12,2.22E-10,309587.5803,-122907.7272,3481.939569
211,1000,-4.93E-12,-5.13E-12,2.21E-10,95498.95143,-93746.07109,-86569.48149
212,1000,9.53E-12,2.74E-12,1.91E-10,-107752.4548,143823.4249,-51575.73192
213,1000,3.34E-11,1.73E-11,2.38E-10,337375.1083,-38269.94684,-440330.5347
214,1000,1.52E-12,-8.05E-12,1.91E-10,196046.9733,-350756.557,-77124.70512
215,1000,-1.97E-12,5.81E-12,1.66E-10,-203499.4124,510736.578,53246.18264
216,1000,6.57E-12,2.10E-11,2.44E-10,201640.0606,363913.8475,-273787.1661
217,1000,-3.68E-11,3.68E-13,2.23E-10,-374442.8419,6556.18119,-331748.1344
218,1000,-7.26E-12,-8.47E-12,2.41E-10,106195.3362,-547039.8718,-227323.9844
219,1000,-1.98E-12,2.49E-12,2.31E-10,-121259.2162,-53331.29881,-426554.9587
220,1000,1.05E-12,5.68E-12,2.19E-10,-142173.4433,-8162.089192,-11561.77012
221,1000,1.56E-11,8.10E-12,2.59E-10,333581.4572,701072.6119,-230842.5717
222,1000,1.41E-12,-1.58E-11,2.53E-10,-313690.2812,-652232.1776,-53192.61607
223,1000,5.85E-12,6.04E-12,2.50E-10,93485.42613,670993.3254,69855.91127
224,1000,-4.34E-12,-8.19E-12,2.97E-10,-587519.1833,105103.8886,-184940.813
225,1000,-1.63E-11,-1.38E-12,1.91E-10,-322089.8766,-41800.59648,-172368.9725
226,1000,-8.31E-12,-1.08E-11,2.41E-10,-526536.1302,-134865.5122,-11064.62728
227,1000,6.59E-12,4.99E-12,2.01E-10,-20526.51579,-172726.211,-142.7314312
228,1000,-9.94E-12,3.55E-12,1.71E-10,-352016.0761,63689.42306,33070.24142
229,1000,-6.26E-12,-1.08E-11,2.07E-10,-109241.2539,-62904.29337,-83694.63189
230,1000,1.61E-11,2.15E-12,2.56E-10,-151590.5373,-7988.661736,-178721.5974
231,1000,-1.07E-11,-5.67E-12,1.72E-10,-14897.51781,-228643.3762,-99310.96345
232,1000,-7.49E-12,-4.01E-12,1.89E-10,118702.7005,175288.0656,-151554.906
233,1000,2.66E-12,7.69E-12,1.36E-10,-260833.7696,46998.79773,47395.30348
234,1000,2.99E-12,-3.58E-12,2.03E-10,1694.040338,-283875.5684,-79168.70983
235,1000,1.45E-11,-1.45E-11,2.38E-10,518746.3392,75522.33891,-116163.4781
236,1000,8.21E-12,9.53E-12,2.17E-10,315906.8325,294980.4659,-82612.35528
237,1000,8.83E-12,9.98E-13,2.21E-10,-214176.1347,-87453.6153,-84830.52592
238,1000,2.23E-12,-4.40E-12,1.96E-10,-249547.3444,-188041.0863,14221.30067
239,1000,5.14E-12,6.57E-12,1.41E-10,87406.24719,288502.213,2088.812318
240,1000,2.39E-14,1.01E-11,2.03E-10,-61885.53197,244094.0766,-59322.24744
241,1000,1.91E-11,1.37E-11,1.89E-10,46110.44265,356386.8363,-162562.4136
242,1000,4.35E-12,8.90E-12,1.58E-10,11813.1431,135266.289,-12450.08368
243,1000,2.01E-12,-2.98E-12,1.79E-10,182656.0608,-180485.7583,-225408.0011
244,1000,-5.78E-12,4.49E-12,1.45E-10,150340.2674,201933.8921,21635.59247
245,1000,-2.08E-11,-2.89E-12,1.77E-10,-186689.3677,7711.731906,-211383.9572
246,1000,1.40E-11,-4.25E-12,2.10E-10,405713.6289,-405666.8248,-236100.7984
247,1000,1.12E-11,1.39E-11,2.18E-10,78221.01342,571670.9213,-153337.6903
248,1000,1.42E-11,8.39E-13,1.90E-10,-47536.46136,-269855.342,-30143.70019
249,1000,-1.13E-11,1.78E-11,1.83E-10,-25487.92427,235605.5828,-94089.37252
250,1000,4.27E-12,1.30E-11,2.43E-10,73313.47283,39692.95343,-221450.3847
251,1000,-1.31E-11,8.58E-12,1.79E-10,-200437.1911,116506.0988,-104606.2592
252,1000,-7.55E-13,3.69E-12,1.82E-10,81687.7534,-143878.0212,-83236.47407
253,1000,5.58E-12,2.27E-11,1.97E-10,61777.41179,11376.86891,-9086.899485
254,1000,-6.16E-12,-8.77E-13,1.82E-10,4055.695383,232346.3277,-42985.17054
255,1000,1.45E-11,1.13E-11,2.49E-10,133633.987,71885.13772,-215365.2338
256,1000,6.63E-12,-3.86E-12,1.82E-10,11917.42167,-72484.58056,76357.48953
257,1000,-2.28E-12,1.46E-12,2.11E-10,-57072.37143,395877.5417,28.42026863
258,1000,-2.98E-12,5.63E-12,1.93E-10,-84260.74405,-301001.1737,69051.16494
259,1000,8.44E-12,1.00E-12,2.11E-10,-187767.3468,286180.4455,-55116.60869
260,1000,-1.30E-12,1.39E-11,1.84E-10,-154726.5595,84128.37467,-78333.25677
261,1000,-1.06E-11,4.79E-12,2.20E-10,-38620.04868,339793.9709,-45500.14892
262,1000,-5.02E-12,-1.94E-12,1.99E-10,184338.7317,-33772.77083,75566.2358
263,1000,2.24E-11,5.79E-13,2.80E-10,136293.5937,11402.73806,-317397.8036
264,1000,4.41E-12,-3.16E-12,1.45E-10,102955.4894,-152455.8663,78713.00048
265,1000,2.49E-12,-8.34E-13,2.62E-10,-138251.0661,549308.8303,-49603.72911
266,1000,9.85E-12,-5.55E-12,1.94E-10,223870.6667,-18088.46317,-113983.1314
267,1000,2.05E-12,1.30E-11,1.75E-10,-337200.8575,55007.28891,-49557.26332
268,1000,-3.41E-12,-6.58E-13,2.22E-10,-691601.5502,-54251.41935,-209123.3177
269,1000,2.01E-12,6.81E-12,1.64E-10,47257.87054,-169211.9734,29217.24195
270,1000,-2.61E-12,1.88E-11,2.05E-10,256416.3961,334443.8229,-249497.371
271,1000,-2.72E-11,6.18E-12,2.19E-10,-239007.0527,-113796.369,-167350.9131
272,1000,-7.19E-12,-1.30E-11,2.42E-10,-544356.925,-481000.4695,-38185.07675
273,1000,3.92E-12,1.28E-11,2.24E-10,-34174.96484,-187161.0893,-246969.6071
274,1000,1.65E-11,-1.09E-11,1.52E-10,7675.095372,-30294.3285,-130797.6864
275,1000,7.06E-13,1.28E-11,2.08E-10,-220450.7713,-143745.9146,13335.5583
276,1000,-2.40E-12,2.91E-12,1.44E-10,106458.4557,173655.5729,-11853.45417
277,1000,-2.18E-11,-7.96E-12,2.64E-10,-174276.2421,-144828.8219,-165399.886
278,1000,-5.19E-12,-2.14E-12,2.41E-10,393129.2589,265205.3619,76913.82747
279,1000,-5.90E-13,5.47E-13,1.91E-10,11179.7106,-173021.7403,-234314.5597
280,1000,4.90E-12,7.48E-12,1.39E-10,123317.9705,337691.4765,42737.09712
281,1000,1.02E-11,-7.03E-12,2.40E-10,205504.4044,-202354.7634,-176713.1173
282,1000,1.52E-11,-8.05E-13,1.68E-10,56297.82484,66207.91112,-128639.9561
283,1000,7.66E-12,-7.90E-12,1.95E-10,59077.3761,-19618.01978,-250018.4982
284,1000,-3.33E-12,8.86E-12,1.79E-10,31612.37016,56885.04267,-136777.585
285,1000,-7.76E-12,-1.77E-11,1.95E-10,-351844.8181,-281958.7562,-117571.1168
286,1000,1.49E-11,-1.82E-12,1.83E-10,274003.711,263770.9774,-75991.39374
287,1000,-4.66E-12,2.56E-12,2.12E-10,-174679.2727,-345109.3912,-10206.89129
288,1000,1.01E-11,-2.48E-12,1.92E-10,-59981.88406,-94387.6073,-85777.98877
289,1000,-6.62E-12,-4.76E-12,2.33E-10,443684.7588,-439640.9356,14608.25172
290,1000,4.85E-12,-5.00E-12,2.33E-10,77318.09907,-487772.7129,885.0381746
291,1000,-1.01E-11,-1.90E-12,1.57E-10,16312.41888,-327970.5818,67638.18954
292,1000,1.54E-11,-3.77E-12,2.02E-10,385661.7398,-443227.3873,-237379.9842
293,1000,6.99E-12,1.28E-11,2.42E-10,134934.638,392332.2979,-102720.7707
294,1000,-2.25E-12,2.67E-12,2.76E-10,119087.419,241998.9622,-110098.0498
295,1000,2.25E-11,3.76E-12,2.47E-10,277882.2311,275294.6749,-158522.0501
296,1000,-3.61E-12,2.72E-12,2.89E-10,-238808.9095,-328719.8604,74273.36295
297,1000,-4.50E-12,5.51E-12,2.54E-10,-287262.7441,-240078.775,-321902.6248
298,1000,6.25E-12,-7.28E-12,2.57E-10,254903.8048,-203977.4428,-122340.2311
299,1000,5.52E-12,1.90E-11,1.61E-10,139721.9921,447289.1846,-52433.52815
